testament,verse id,book number,book,chapter,verse,text
OT,6587,7,士师记,3,18,以 笏 献 完 礼 物 ， 便 将 抬 礼 物 的 人 打 发 走 了 ，
OT,6588,7,士师记,3,19,自 己 却 从 靠 近 吉 甲 凿 石 之 地 回 来 ， 说 ： 王 啊 ， 我 有 一 件 机 密 事 奏 告 你 。 王 说 ： 回 避 罢 ！ 於 是 左 右 侍 立 的 人 都 退 去 了 。
OT,6589,7,士师记,3,20,以 笏 来 到 王 面 前 ； 王 独 自 一 人 坐 在 凉 楼 上 。 以 笏 说 ： 我 奉 　 神 的 命 报 告 你 一 件 事 。 王 就 从 座 位 上 站 起 来 。
OT,6590,7,士师记,3,21,以 笏 便 伸 左 手 ， 从 右 腿 上 拔 出 剑 来 ， 刺 入 王 的 肚 腹 ，
OT,6591,7,士师记,3,22,连 剑 把 都 刺 进 去 了 。 剑 被 肥 肉 夹 住 ， 他 没 有 从 王 的 肚 腹 拔 出 来 ， 且 穿 通 了 後 身 。
OT,6592,7,士师记,3,23,以 笏 就 出 到 游 廊 ， 将 楼 门 尽 都 关 锁 。
OT,6593,7,士师记,3,24,以 笏 出 来 之 後 ， 王 的 仆 人 到 了 ， 看 见 楼 门 关 锁 ， 就 说 ： 他 必 是 在 楼 上 大 解 。
OT,6594,7,士师记,3,25,他 们 等 烦 了 ， 见 仍 不 开 楼 门 ， 就 拿 钥 匙 开 了 ， 不 料 ， 他 们 的 主 人 已 死 ， 倒 在 地 上 。
OT,6595,7,士师记,3,26,他 们 耽 延 的 时 候 ， 以 笏 就 逃 跑 了 ， 经 过 凿 石 之 地 ， 逃 到 西 伊 拉 ；
OT,6596,7,士师记,3,27,到 了 ， 就 在 以 法 莲 山 地 吹 角 。 以 色 列 人 随 着 他 下 了 山 地 ， 他 在 前 头 引 路 ，
OT,6597,7,士师记,3,28,对 他 们 说 ： 你 们 随 我 来 ， 因 为 耶 和 华 已 经 把 你 们 的 仇 敌 摩 押 人 交 在 你 们 手 中 。 於 是 他 们 跟 着 他 下 去 ， 把 守 约 但 河 的 渡 口 ， 不 容 摩 押 一 人 过 去 。
OT,6598,7,士师记,3,29,那 时 击 杀 了 摩 押 人 约 有 一 万 ， 都 是 强 壮 的 勇 士 ， 没 有 一 人 逃 脱 。
OT,6599,7,士师记,3,30,这 样 ， 摩 押 就 被 以 色 列 人 制 伏 了 。 国 中 太 平 八 十 年 。
OT,6600,7,士师记,3,31,以 笏 之 後 ， 有 亚 拿 的 儿 子 珊 迦 ， 他 用 赶 牛 的 棍 子 打 死 六 百 非 利 士 人 。 他 也 救 了 以 色 列 人 。
OT,6601,7,士师记,4,1,以 笏 死 後 ， 以 色 列 人 又 行 耶 和 华 眼 中 看 为 恶 的 事 ，
OT,6602,7,士师记,4,2,耶 和 华 就 把 他 们 付 与 在 夏 琐 作 王 的 迦 南 王 耶 宾 手 中 ； 他 的 将 军 是 西 西 拉 ， 住 在 外 邦 人 的 夏 罗 设 。
OT,6603,7,士师记,4,3,耶 宾 王 有 铁 车 九 百 辆 。 他 大 大 欺 压 以 色 列 人 二 十 年 ， 以 色 列 人 就 呼 求 耶 和 华 。
OT,6604,7,士师记,4,4,有 一 位 女 先 知 名 叫 底 波 拉 ， 是 拉 比 多 的 妻 ， 当 时 作 以 色 列 的 士 师 。
OT,6605,7,士师记,4,5,他 住 在 以 法 莲 山 地 拉 玛 和 伯 特 利 中 间 ， 在 底 波 拉 的 棕 树 下 。 以 色 列 人 都 上 他 那 里 去 听 判 断 。
OT,6606,7,士师记,4,6,他 打 发 人 从 拿 弗 他 利 的 基 低 斯 将 亚 比 挪 庵 的 儿 子 巴 拉 召 了 来 ， 对 他 说 ： 耶 和 华 ─ 以 色 列 的 　 神 吩 咐 你 说 ： 你 率 领 一 万 拿 弗 他 利 和 西 布 伦 人 上 他 泊 山 去 。
OT,6607,7,士师记,4,7,我 必 使 耶 宾 的 将 军 西 西 拉 率 领 他 的 车 辆 和 全 军 往 基 顺 河 ， 到 你 那 里 去 ； 我 必 将 他 交 在 你 手 中 。
OT,6608,7,士师记,4,8,巴 拉 说 ： 你 若 同 我 去 ， 我 就 去 ； 你 若 不 同 我 去 ， 我 就 不 去 。
OT,6609,7,士师记,4,9,底 波 拉 说 ： 我 必 与 你 同 去 ， 只 是 你 在 所 行 的 路 上 得 不 着 荣 耀 ， 因 为 耶 和 华 要 将 西 西 拉 交 在 一 个 妇 人 手 里 。 於 是 底 波 拉 起 来 ， 与 巴 拉 一 同 往 基 低 斯 去 了 。
OT,6610,7,士师记,4,10,巴 拉 就 招 聚 西 布 伦 人 和 拿 弗 他 利 人 到 基 低 斯 ， 跟 他 上 去 的 有 一 万 人 。 底 波 拉 也 同 他 上 去 。
OT,6611,7,士师记,4,11,摩 西 岳 父 （ 或 译 ： 内 兄 ） 何 巴 的 後 裔 ， 基 尼 人 希 百 曾 离 开 基 尼 族 ， 到 靠 近 基 低 斯 撒 拿 音 的 橡 树 旁 支 搭 帐 棚 。
OT,6612,7,士师记,4,12,有 人 告 诉 西 西 拉 说 ： 亚 比 挪 庵 的 儿 子 巴 拉 已 经 上 他 泊 山 了 。
OT,6613,7,士师记,4,13,西 西 拉 就 聚 集 所 有 的 铁 车 九 百 辆 ， 和 跟 随 他 的 全 军 ， 从 外 邦 人 的 夏 罗 设 出 来 ， 到 了 基 顺 河 。
OT,6614,7,士师记,4,14,底 波 拉 对 巴 拉 说 ： 你 起 来 ， 今 日 就 是 耶 和 华 将 西 西 拉 交 在 你 手 的 日 子 。 耶 和 华 岂 不 在 你 前 头 行 麽 ？ 於 是 巴 拉 下 了 他 泊 山 ， 跟 随 他 有 一 万 人 。
OT,6615,7,士师记,4,15,耶 和 华 使 西 西 拉 和 他 一 切 车 辆 全 军 溃 乱 ， 在 巴 拉 面 前 被 刀 杀 败 ； 西 西 拉 下 车 步 行 逃 跑 。
OT,6616,7,士师记,4,16,巴 拉 追 赶 车 辆 、 军 队 ， 直 到 外 邦 人 的 夏 罗 设 。 西 西 拉 的 全 军 都 倒 在 刀 下 ， 没 有 留 下 一 人 。
OT,6617,7,士师记,4,17,只 有 西 西 拉 步 行 逃 跑 ， 到 了 基 尼 人 希 百 之 妻 雅 亿 的 帐 棚 ， 因 为 夏 琐 王 耶 宾 与 基 尼 人 希 百 家 和 好 。
OT,6618,7,士师记,4,18,雅 亿 出 来 迎 接 西 西 拉 ， 对 他 说 ： 请 我 主 进 来 ， 不 要 惧 怕 ； 西 西 拉 就 进 了 他 的 帐 棚 。 雅 忆 用 被 将 他 遮 盖 。
OT,6619,7,士师记,4,19,西 西 拉 对 雅 亿 说 ： 我 渴 了 ， 求 你 给 我 一 点 水 喝 。 雅 亿 就 打 开 皮 袋 ， 给 他 奶 子 喝 ， 仍 旧 把 他 遮 盖 。
OT,6620,7,士师记,4,20,西 西 拉 又 对 雅 亿 说 ： 请 你 站 在 帐 棚 门 口 ， 若 有 人 来 问 你 说 ： 有 人 在 这 里 没 有 ？ 你 就 说 ： 没 有 。
OT,6621,7,士师记,4,21,西 西 拉 疲 乏 沉 睡 。 希 百 的 妻 雅 亿 取 了 帐 棚 的 橛 子 ， 手 里 拿 着 锤 子 ， 轻 悄 悄 地 到 他 旁 边 ， 将 橛 子 从 他 鬓 边 钉 进 去 ， 钉 入 地 里 。 西 西 拉 就 死 了 。
OT,6622,7,士师记,4,22,巴 拉 追 赶 西 西 拉 的 时 候 ， 雅 亿 出 来 迎 接 他 说 ： 来 罢 ， 我 将 你 所 寻 找 的 人 给 你 看 。 他 就 进 入 帐 棚 ， 看 见 西 西 拉 已 经 死 了 ， 倒 在 地 上 ， 橛 子 还 在 他 鬓 中 。
OT,6623,7,士师记,4,23,这 样 ， 　 神 使 迦 南 王 耶 宾 被 以 色 列 人 制 伏 了 。
OT,6624,7,士师记,4,24,从 此 以 色 列 人 的 手 越 发 有 力 ， 胜 了 迦 南 王 耶 宾 ， 直 到 将 他 灭 绝 了 。
OT,6625,7,士师记,5,1,那 时 ， 底 波 拉 和 亚 比 挪 庵 的 儿 子 巴 拉 作 歌 ， 说 ：
OT,6626,7,士师记,5,2,因 为 以 色 列 中 有 军 长 率 领 ， 百 姓 也 甘 心 牺 牲 自 己 ， 你 们 应 当 颂 赞 耶 和 华 ！
OT,6627,7,士师记,5,3,君 王 啊 ， 要 听 ！ 王 子 啊 ， 要 侧 耳 而 听 ！ 我 要 向 耶 和 华 歌 唱 ； 我 要 歌 颂 耶 和 华 ─ 以 色 列 的 　 神 。
OT,6628,7,士师记,5,4,耶 和 华 啊 ， 你 从 西 珥 出 来 ， 由 以 东 地 行 走 。 那 时 地 震 天 漏 ， 云 也 落 雨 。
OT,6629,7,士师记,5,5,山 见 耶 和 华 的 面 就 震 动 ， 西 乃 山 见 耶 和 华 ─ 以 色 列 　 神 的 面 也 是 如 此 。
OT,6630,7,士师记,5,6,在 亚 拿 之 子 珊 迦 的 时 候 ， 又 在 雅 亿 的 日 子 ， 大 道 无 人 行 走 ， 都 是 绕 道 而 行 。
OT,6631,7,士师记,5,7,以 色 列 中 的 官 长 停 职 ， 直 到 我 底 波 拉 兴 起 ， 等 我 兴 起 作 以 色 列 的 母 。
OT,6632,7,士师记,5,8,以 色 列 人 选 择 新 　 神 ， 争 战 的 事 就 临 到 城 门 。 那 时 ， 以 色 列 四 万 人 中 岂 能 见 盾 牌 枪 矛 呢 ？
OT,6633,7,士师记,5,9,我 心 倾 向 以 色 列 的 首 领 ， 他 们 在 民 中 甘 心 牺 牲 自 己 。 你 们 应 当 颂 赞 耶 和 华 ！
OT,6634,7,士师记,5,10,骑 白 驴 的 、 坐 绣 花 毯 子 的 、 行 路 的 ， 你 们 都 当 传 扬 ！
OT,6635,7,士师记,5,11,在 远 离 弓 箭 响 声 打 水 之 处 ， 人 必 述 说 耶 和 华 公 义 的 作 为 ， 就 是 他 治 理 以 色 列 公 义 的 作 为 。 那 时 耶 和 华 的 民 下 到 城 门 。
OT,6636,7,士师记,5,12,底 波 拉 啊 ， 兴 起 ！ 兴 起 ！ 你 当 兴 起 ， 兴 起 ， 唱 歌 。 亚 比 挪 庵 的 儿 子 巴 拉 啊 ， 你 当 奋 兴 ， 掳 掠 你 的 敌 人 。
OT,6637,7,士师记,5,13,那 时 有 馀 剩 的 贵 胄 和 百 姓 一 同 下 来 ； 耶 和 华 降 临 ， 为 我 攻 击 勇 士 。
OT,6638,7,士师记,5,14,有 根 本 在 亚 玛 力 人 的 地 ， 从 以 法 莲 下 来 的 ； 便 雅 悯 在 民 中 跟 随 。 有 掌 权 的 从 玛 吉 下 来 ； 有 持 杖 检 点 民 数 的 从 西 布 伦 下 来 ；
OT,6639,7,士师记,5,15,以 萨 迦 的 首 领 与 底 波 拉 同 来 ； 以 萨 迦 怎 样 ， 巴 拉 也 怎 样 。 众 人 都 跟 随 巴 拉 冲 下 平 原 ； 在 流 便 的 溪 水 旁 有 心 中 定 大 志 的 。
OT,6640,7,士师记,5,16,你 为 何 坐 在 羊 圈 内 听 群 中 吹 笛 的 声 音 呢 ？ 在 流 便 的 溪 水 旁 有 心 中 设 大 谋 的 。
OT,6641,7,士师记,5,17,基 列 人 安 居 在 约 但 河 外 。 但 人 为 何 等 在 船 上 ？ 亚 设 人 在 海 口 静 坐 ， 在 港 口 安 居 。
OT,6642,7,士师记,5,18,西 布 伦 人 是 拚 命 敢 死 的 ； 拿 弗 他 利 人 在 田 野 的 高 处 也 是 如 此 。
OT,6643,7,士师记,5,19,君 王 都 来 争 战 。 那 时 迦 南 诸 王 在 米 吉 多 水 旁 的 他 纳 争 战 ， 却 未 得 掳 掠 银 钱 。
OT,6644,7,士师记,5,20,星 宿 从 天 上 争 战 ， 从 其 轨 道 攻 击 西 西 拉 。
OT,6645,7,士师记,5,21,基 顺 古 河 把 敌 人 冲 没 ； 我 的 灵 啊 ， 应 当 努 力 前 行 。
OT,6646,7,士师记,5,22,那 时 壮 马 驰 驱 ， 踢 跳 ， 奔 腾 。
OT,6647,7,士师记,5,23,耶 和 华 的 使 者 说 ： 应 当 咒 诅 米 罗 斯 ， 大 大 咒 诅 其 中 的 居 民 ； 因 为 他 们 不 来 帮 助 耶 和 华 ， 不 来 帮 助 耶 和 华 攻 击 勇 士 。
OT,6648,7,士师记,5,24,愿 基 尼 人 希 百 的 妻 雅 亿 比 众 妇 人 多 得 福 气 ， 比 住 帐 棚 的 妇 人 更 蒙 福 祉 。
OT,6649,7,士师记,5,25,西 西 拉 求 水 ， 雅 亿 给 他 奶 子 ， 用 宝 贵 的 盘 子 给 他 奶 油 。
OT,6650,7,士师记,5,26,雅 亿 左 手 拿 着 帐 棚 的 橛 子 ， 右 手 拿 着 匠 人 的 锤 子 ， 击 打 西 西 拉 ， 打 伤 他 的 头 ， 把 他 的 鬓 角 打 破 穿 通 。
OT,6651,7,士师记,5,27,西 西 拉 在 他 脚 前 曲 身 仆 倒 ， 在 他 脚 前 曲 身 倒 卧 ； 在 那 里 曲 身 ， 就 在 那 里 死 亡 。
OT,6652,7,士师记,5,28,西 西 拉 的 母 亲 从 窗 户 里 往 外 观 看 ， 从 窗 棂 中 呼 叫 说 ： 他 的 战 车 为 何 耽 延 不 来 呢 ？ 他 的 车 轮 为 何 行 得 慢 呢 ？
OT,6653,7,士师记,5,29,聪 明 的 宫 女 安 慰 他 （ 原 文 是 回 答 他 ） ， 他 也 自 言 自 语 地 说 ：
OT,6654,7,士师记,5,30,他 们 莫 非 得 财 而 分 ？ 每 人 得 了 一 两 个 女 子 ？ 西 西 拉 得 了 彩 衣 为 掳 物 ， 得 绣 花 的 彩 衣 为 掠 物 。 这 彩 衣 两 面 绣 花 ， 乃 是 披 在 被 掳 之 人 颈 项 上 的 。
OT,6655,7,士师记,5,31,耶 和 华 啊 ， 愿 你 的 仇 敌 都 这 样 灭 亡 ！ 愿 爱 你 的 人 如 日 头 出 现 ， 光 辉 烈 烈 ！ 这 样 ， 国 中 太 平 四 十 年 。
OT,6656,7,士师记,6,1,以 色 列 人 又 行 耶 和 华 眼 中 看 为 恶 的 事 ， 耶 和 华 就 把 他 们 交 在 米 甸 人 手 里 七 年 。
OT,6657,7,士师记,6,2,米 甸 人 压 制 以 色 列 人 ； 以 色 列 人 因 为 米 甸 人 ， 就 在 山 中 挖 穴 、 挖 洞 、 建 造 营 寨 。
OT,6658,7,士师记,6,3,以 色 列 人 每 逢 撒 种 之 後 ， 米 甸 人 、 亚 玛 力 人 ， 和 东 方 人 都 上 来 攻 打 他 们 ，
OT,6659,7,士师记,6,4,对 着 他 们 安 营 ， 毁 坏 土 产 ， 直 到 迦 萨 ， 没 有 给 以 色 列 人 留 下 食 物 ， 牛 、 羊 、 驴 也 没 有 留 下 ；
OT,6660,7,士师记,6,5,因 为 那 些 人 带 着 牲 畜 帐 棚 来 ， 像 蝗 虫 那 样 多 ， 人 和 骆 驼 无 数 ， 都 进 入 国 内 ， 毁 坏 全 地 。
OT,6661,7,士师记,6,6,以 色 列 人 因 米 甸 人 的 缘 故 ， 极 其 穷 乏 ， 就 呼 求 耶 和 华 。
OT,6662,7,士师记,6,7,以 色 列 人 因 米 甸 人 的 缘 故 ， 呼 求 耶 和 华 ，
OT,6663,7,士师记,6,8,耶 和 华 就 差 遣 先 知 到 以 色 列 人 那 里 ， 对 他 们 说 ： 耶 和 华 ─ 以 色 列 的 　 神 如 此 说 ： 我 曾 领 你 们 从 埃 及 上 来 ， 出 了 为 奴 之 家 ，
OT,6664,7,士师记,6,9,救 你 们 脱 离 埃 及 人 的 手 ， 并 脱 离 一 切 欺 压 你 们 之 人 的 手 ， 把 他 们 从 你 们 面 前 赶 出 ， 将 他 们 的 地 赐 给 你 们 ；
OT,6665,7,士师记,6,10,又 对 你 们 说 ： 我 是 耶 和 华 ─ 你 们 的 　 神 。 你 们 住 在 亚 摩 利 人 的 地 ， 不 可 敬 畏 他 们 的 　 神 。 你 们 竟 不 听 从 我 的 话 。
OT,6666,7,士师记,6,11,耶 和 华 的 使 者 到 了 俄 弗 拉 ， 坐 在 亚 比 以 谢 族 人 约 阿 施 的 橡 树 下 。 约 阿 施 的 儿 子 基 甸 正 在 酒 榨 那 里 打 麦 子 ， 为 要 防 备 米 甸 人 。
OT,6667,7,士师记,6,12,耶 和 华 的 使 者 向 基 甸 显 现 ， 对 他 说 ： 大 能 的 勇 士 啊 ， 耶 和 华 与 你 同 在 ！
OT,6668,7,士师记,6,13,基 甸 说 ： 主 啊 ， 耶 和 华 若 与 我 们 同 在 ， 我 们 何 至 遭 遇 这 一 切 事 呢 ？ 我 们 的 列 祖 不 是 向 我 们 说 耶 和 华 领 我 们 从 埃 及 上 来 麽 ？ 他 那 样 奇 妙 的 作 为 在 哪 里 呢 ？ 现 在 他 却 丢 弃 我 们 ， 将 我 们 交 在 米 甸 人 手 里 。
OT,6669,7,士师记,6,14,耶 和 华 观 看 基 甸 ， 说 ： 你 靠 着 你 这 能 力 去 从 米 甸 人 手 里 拯 救 以 色 列 人 ， 不 是 我 差 遣 你 去 的 麽 ？
OT,6670,7,士师记,6,15,基 甸 说 ： 主 啊 ， 我 有 何 能 拯 救 以 色 列 人 呢 ？ 我 家 在 玛 拿 西 支 派 中 是 至 贫 穷 的 。 我 在 我 父 家 是 至 微 小 的 。
OT,6671,7,士师记,6,16,耶 和 华 对 他 说 ： 我 与 你 同 在 ， 你 就 必 击 打 米 甸 人 ， 如 击 打 一 人 一 样 。
OT,6672,7,士师记,6,17,基 甸 说 ： 我 若 在 你 眼 前 蒙 恩 ， 求 你 给 我 一 个 证 据 ， 使 我 知 道 与 我 说 话 的 就 是 主 。
OT,6673,7,士师记,6,18,求 你 不 要 离 开 这 里 ， 等 我 归 回 将 礼 物 带 来 供 在 你 面 前 。 主 说 ： 我 必 等 你 回 来 。
OT,6674,7,士师记,6,19,基 甸 去 预 备 了 一 只 山 羊 羔 ， 用 一 伊 法 细 面 做 了 无 酵 饼 ， 将 肉 放 在 筐 内 ， 把 汤 盛 在 壶 中 ， 带 到 橡 树 下 ， 献 在 使 者 面 前 。
OT,6675,7,士师记,6,20,　 神 的 使 者 吩 咐 基 甸 说 ： 将 肉 和 无 酵 饼 放 在 这 磐 石 上 ， 把 汤 倒 出 来 。 他 就 这 样 行 了 。
OT,6676,7,士师记,6,21,耶 和 华 的 使 者 伸 出 手 内 的 杖 ， 杖 头 挨 了 肉 和 无 酵 饼 ， 就 有 火 从 磐 石 中 出 来 ， 烧 尽 了 肉 和 无 酵 饼 。 耶 和 华 的 使 者 也 就 不 见 了 。
OT,6677,7,士师记,6,22,基 甸 见 他 是 耶 和 华 的 使 者 ， 就 说 ： 哀 哉 ！ 主 耶 和 华 啊 ， 我 不 好 了 ， 因 为 我 觌 面 看 见 耶 和 华 的 使 者 。
OT,6678,7,士师记,6,23,耶 和 华 对 他 说 ： 你 放 心 ， 不 要 惧 怕 ， 你 必 不 至 死 。
OT,6679,7,士师记,6,24,於 是 基 甸 在 那 里 为 耶 和 华 筑 了 一 座 坛 ， 起 名 叫 耶 和 华 沙 龙 （ 就 是 耶 和 华 赐 平 安 的 意 思 ） 。 （ 这 坛 在 亚 比 以 谢 族 的 俄 弗 拉 直 到 如 今 。 ）
OT,6680,7,士师记,6,25,当 那 夜 ， 耶 和 华 吩 咐 基 甸 说 ： 你 取 你 父 亲 的 牛 来 ， 就 是 （ 或 译 ： 和 ） 那 七 岁 的 第 二 只 牛 ， 并 拆 毁 你 父 亲 为 巴 力 所 筑 的 坛 ， 砍 下 坛 旁 的 木 偶 ，
OT,6681,7,士师记,6,26,在 这 磐 石 （ 原 文 是 保 障 ） 上 整 整 齐 齐 地 为 耶 和 华 ─ 你 的 　 神 筑 一 座 坛 ， 将 第 二 只 牛 献 为 燔 祭 ， 用 你 所 砍 下 的 木 偶 作 柴 。
OT,6682,7,士师记,6,27,基 甸 就 从 他 仆 人 中 挑 了 十 个 人 ， 照 着 耶 和 华 吩 咐 他 的 行 了 。 他 因 怕 父 家 和 本 城 的 人 ， 不 敢 在 白 昼 行 这 事 ， 就 在 夜 间 行 了 。
OT,6683,7,士师记,6,28,城 里 的 人 清 早 起 来 ， 见 巴 力 的 坛 拆 毁 ， 坛 旁 的 木 偶 砍 下 ， 第 二 只 牛 献 在 新 筑 的 坛 上 ，
OT,6684,7,士师记,6,29,就 彼 此 说 ： 这 事 是 谁 做 的 呢 ？ 他 们 访 查 之 後 ， 就 说 ： 这 是 约 阿 施 的 儿 子 基 甸 做 的 。
OT,6685,7,士师记,6,30,城 里 的 人 对 约 阿 施 说 ： 将 你 儿 子 交 出 来 ， 好 治 死 他 ； 因 为 他 拆 毁 了 巴 力 的 坛 ， 砍 下 坛 旁 的 木 偶 。
OT,6686,7,士师记,6,31,约 阿 施 回 答 站 着 攻 击 他 的 众 人 说 ： 你 们 是 为 巴 力 争 论 麽 ？ 你 们 要 救 他 麽 ？ 谁 为 他 争 论 ， 趁 早 将 谁 治 死 ！ 巴 力 若 果 是 　 神 ， 有 人 拆 毁 他 的 坛 ， 让 他 为 自 己 争 论 罢 ！
OT,6687,7,士师记,6,32,所 以 当 日 人 称 基 甸 为 耶 路 巴 力 ， 意 思 说 ： 他 拆 毁 巴 力 的 坛 ， 让 巴 力 与 他 争 论 。
OT,6688,7,士师记,6,33,那 时 ， 米 甸 人 、 亚 玛 力 人 ， 和 东 方 人 都 聚 集 过 河 ， 在 耶 斯 列 平 原 安 营 。
OT,6689,7,士师记,6,34,耶 和 华 的 灵 降 在 基 甸 身 上 ， 他 就 吹 角 ； 亚 比 以 谢 族 都 聚 集 跟 随 他 。
OT,6690,7,士师记,6,35,他 打 发 人 走 遍 玛 拿 西 地 ， 玛 拿 西 人 也 聚 集 跟 随 他 ； 又 打 发 人 去 见 亚 设 人 、 西 布 伦 人 、 拿 弗 他 利 人 ， 他 们 也 都 出 来 与 他 们 会 合 。
OT,6691,7,士师记,6,36,基 甸 对 　 神 说 ： 你 若 果 照 着 所 说 的 话 ， 藉 我 手 拯 救 以 色 列 人 ，
OT,6692,7,士师记,6,37,我 就 把 一 团 羊 毛 放 在 禾 场 上 ： 若 单 是 羊 毛 上 有 露 水 ， 别 的 地 方 都 是 乾 的 ， 我 就 知 道 你 必 照 着 所 说 的 话 ， 藉 我 手 拯 救 以 色 列 人 。
OT,6693,7,士师记,6,38,次 日 早 晨 基 甸 起 来 ， 见 果 然 是 这 样 ； 将 羊 毛 挤 一 挤 ， 从 羊 毛 中 拧 出 满 盆 的 露 水 来 。
OT,6694,7,士师记,6,39,基 甸 又 对 　 神 说 ： 求 你 不 要 向 我 发 怒 ， 我 再 说 这 一 次 ： 让 我 将 羊 毛 再 试 一 次 。 但 愿 羊 毛 是 乾 的 ， 别 的 地 方 都 有 露 水 。
OT,6695,7,士师记,6,40,这 夜 　 神 也 如 此 行 ： 独 羊 毛 上 是 乾 的 ， 别 的 地 方 都 有 露 水 。
OT,6696,7,士师记,7,1,耶 路 巴 力 就 是 基 甸 ， 他 和 一 切 跟 随 的 人 早 晨 起 来 ， 在 哈 律 泉 旁 安 营 。 米 甸 营 在 他 们 北 边 的 平 原 ， 靠 近 摩 利 冈 。
OT,6697,7,士师记,7,2,耶 和 华 对 基 甸 说 ： 跟 随 你 的 人 过 多 ， 我 不 能 将 米 甸 人 交 在 他 们 手 中 ， 免 得 以 色 列 人 向 我 夸 大 ， 说 ： 是 我 们 自 己 的 手 救 了 我 们 。
OT,6698,7,士师记,7,3,现 在 你 要 向 这 些 人 宣 告 说 ： 凡 惧 怕 胆 怯 的 ， 可 以 离 开 基 列 山 回 去 。 於 是 有 二 万 二 千 人 回 去 ， 只 剩 下 一 万 。
OT,6699,7,士师记,7,4,耶 和 华 对 基 甸 说 ： 人 还 是 过 多 ； 你 要 带 他 们 下 到 水 旁 ， 我 好 在 那 里 为 你 试 试 他 们 。 我 指 点 谁 说 ： 这 人 可 以 同 你 去 ， 他 就 可 以 同 你 去 ； 我 指 点 谁 说 ： 这 人 不 可 同 你 去 ， 他 就 不 可 同 你 去 。
OT,6700,7,士师记,7,5,基 甸 就 带 他 们 下 到 水 旁 。 耶 和 华 对 基 甸 说 ： 凡 用 舌 头 舔 水 ， 像 狗 舔 的 ， 要 使 他 单 站 在 一 处 ； 凡 跪 下 喝 水 的 ， 也 要 使 他 单 站 在 一 处 。
OT,6701,7,士师记,7,6,於 是 用 手 捧 着 舔 水 的 有 三 百 人 ， 其 馀 的 都 跪 下 喝 水 。
OT,6702,7,士师记,7,7,耶 和 华 对 基 甸 说 ： 我 要 用 这 舔 水 的 三 百 人 拯 救 你 们 ， 将 米 甸 人 交 在 你 手 中 ； 其 馀 的 人 都 可 以 各 归 各 处 去 。
OT,6703,7,士师记,7,8,这 三 百 人 就 带 着 食 物 和 角 ； 其 馀 的 以 色 列 人 ， 基 甸 都 打 发 他 们 各 归 各 的 帐 棚 ， 只 留 下 这 三 百 人 。 米 甸 营 在 他 下 边 的 平 原 里 。
OT,6704,7,士师记,7,9,当 那 夜 ， 耶 和 华 吩 咐 基 甸 说 ： 起 来 ， 下 到 米 甸 营 里 去 ， 因 我 已 将 他 们 交 在 你 手 中 。
OT,6705,7,士师记,7,10,倘 若 你 怕 下 去 ， 就 带 你 的 仆 人 普 拉 下 到 那 营 里 去 。
OT,6706,7,士师记,7,11,你 必 听 见 他 们 所 说 的 ， 然 後 你 就 有 胆 量 下 去 攻 营 。 於 是 基 甸 带 着 仆 人 普 拉 下 到 营 旁 。
OT,6707,7,士师记,7,12,米 甸 人 、 亚 玛 力 人 ， 和 一 切 东 方 人 都 布 散 在 平 原 ， 如 同 蝗 虫 那 样 多 。 他 们 的 骆 驼 无 数 ， 多 如 海 边 的 沙 。
OT,6708,7,士师记,7,13,基 甸 到 了 ， 就 听 见 一 人 将 梦 告 诉 同 伴 说 ： 我 做 了 一 梦 ， 梦 见 一 个 大 麦 饼 滚 入 米 甸 营 中 ， 到 了 帐 幕 ， 将 帐 幕 撞 倒 ， 帐 幕 就 翻 转 倾 覆 了 。
OT,6709,7,士师记,7,14,那 同 伴 说 ： 这 不 是 别 的 ， 乃 是 以 色 列 人 约 阿 施 的 儿 子 基 甸 的 刀 ； 　 神 已 将 米 甸 和 全 军 都 交 在 他 的 手 中 。
OT,6710,7,士师记,7,15,基 甸 听 见 这 梦 和 梦 的 讲 解 ， 就 敬 拜 　 神 ， 回 到 以 色 列 营 中 ， 说 ： 起 来 罢 ！ 耶 和 华 已 将 米 甸 的 军 队 交 在 你 们 手 中 了 。
OT,6711,7,士师记,7,16,於 是 基 甸 将 三 百 人 分 作 三 队 ， 把 角 和 空 瓶 交 在 各 人 手 里 （ 瓶 内 都 藏 着 火 把 ） ，
OT,6712,7,士师记,7,17,吩 咐 他 们 说 ： 你 们 要 看 我 行 事 ： 我 到 了 营 的 旁 边 怎 样 行 ， 你 们 也 要 怎 样 行 。
OT,6713,7,士师记,7,18,我 和 一 切 跟 随 我 的 人 吹 角 的 时 候 ， 你 们 也 要 在 营 的 四 围 吹 角 ， 喊 叫 说 ： 耶 和 华 和 基 甸 的 刀 ！
OT,6714,7,士师记,7,19,基 甸 和 跟 随 他 的 一 百 人 ， 在 三 更 之 初 才 换 更 的 时 候 ， 来 到 营 旁 ， 就 吹 角 ， 打 破 手 中 的 瓶 。
OT,6715,7,士师记,7,20,三 队 的 人 就 都 吹 角 ， 打 破 瓶 子 ， 左 手 拿 着 火 把 ， 右 手 拿 着 角 ， 喊 叫 说 ： 耶 和 华 和 基 甸 的 刀 ！
OT,6716,7,士师记,7,21,他 们 在 营 的 四 围 各 站 各 的 地 方 ； 全 营 的 人 都 乱 窜 。 三 百 人 呐 喊 ， 使 他 们 逃 跑 。
