testament,verse id,book number,book,chapter,verse,text
OT,8578,10,2 Samuel,20,23,Now Joab was in command of all the army of Israel; and Benaiah the son of Jehoiada was in command of the Cherethites and the Pelethites;
OT,8579,10,2 Samuel,20,24,and Adoram was in charge of the forced labor; and Jehoshaphat the son of Ahilud was the recorder;
OT,8580,10,2 Samuel,20,25,and Sheva was secretary; and Zadok and Abiathar were priests;
OT,8581,10,2 Samuel,20,26,and Ira the Jairite was also David's priest.
OT,8582,10,2 Samuel,21,1,"Now there was a famine in the days of David for three years, year after year. And David sought the face of the LORD. And the LORD said, ""There is bloodguilt on Saul and on his house, because he put the Gibeonites to death."""
OT,8583,10,2 Samuel,21,2,"So the king called the Gibeonites and spoke to them. Now the Gibeonites were not of the people of Israel but of the remnant of the Amorites. Although the people of Israel had sworn to spare them, Saul had sought to strike them down in his zeal for the people of Israel and Judah."
OT,8584,10,2 Samuel,21,3,"And David said to the Gibeonites, ""What shall I do for you? And how shall I make atonement, that you may bless the heritage of the LORD?"""
OT,8585,10,2 Samuel,21,4,"The Gibeonites said to him, ""It is not a matter of silver or gold between us and Saul or his house; neither is it for us to put any man to death in Israel."" And he said, ""What do you say that I shall do for you?"""
OT,8586,10,2 Samuel,21,5,"They said to the king, ""The man who consumed us and planned to destroy us, so that we should have no place in all the territory of Israel,"
OT,8587,10,2 Samuel,21,6,"let seven of his sons be given to us, so that we may hang them before the LORD at Gibeah of Saul, the chosen of the LORD."" And the king said, ""I will give them."""
OT,8588,10,2 Samuel,21,7,"But the king spared Mephibosheth, the son of Saul's son Jonathan, because of the oath of the LORD that was between them, between David and Jonathan the son of Saul."
OT,8589,10,2 Samuel,21,8,"The king took the two sons of Rizpah the daughter of Aiah, whom she bore to Saul, Armoni and Mephibosheth; and the five sons of Merab the daughter of Saul, whom she bore to Adriel the son of Barzillai the Meholathite;"
OT,8590,10,2 Samuel,21,9,"and he gave them into the hands of the Gibeonites, and they hanged them on the mountain before the LORD, and the seven of them perished together. They were put to death in the first days of harvest, at the beginning of barley harvest."
OT,8591,10,2 Samuel,21,10,"Then Rizpah the daughter of Aiah took sackcloth and spread it for herself on the rock, from the beginning of harvest until rain fell upon them from the heavens. And she did not allow the birds of the air to come upon them by day, or the beasts of the field by night."
OT,8592,10,2 Samuel,21,11,"When David was told what Rizpah the daughter of Aiah, the concubine of Saul, had done,"
OT,8593,10,2 Samuel,21,12,"David went and took the bones of Saul and the bones of his son Jonathan from the men of Jabesh-gilead, who had stolen them from the public square of Beth-shan, where the Philistines had hanged them, on the day the Philistines killed Saul on Gilboa."
OT,8594,10,2 Samuel,21,13,And he brought up from there the bones of Saul and the bones of his son Jonathan; and they gathered the bones of those who were hanged.
OT,8595,10,2 Samuel,21,14,"And they buried the bones of Saul and his son Jonathan in the land of Benjamin in Zela, in the tomb of Kish his father. And they did all that the king commanded. And after that God responded to the plea for the land."
OT,8596,10,2 Samuel,21,15,"There was war again between the Philistines and Israel, and David went down together with his servants, and they fought against the Philistines. And David grew weary."
OT,8597,10,2 Samuel,21,16,"And Ishbi-benob, one of the descendants of the giants, whose spear weighed three hundred shekels of bronze, and who was armed with a new sword, thought to kill David."
OT,8598,10,2 Samuel,21,17,"But Abishai the son of Zeruiah came to his aid and attacked the Philistine and killed him. Then David's men swore to him, ""You shall no longer go out with us to battle, lest you quench the lamp of Israel."""
OT,8599,10,2 Samuel,21,18,"After this there was again war with the Philistines at Gob. Then Sibbecai the Hushathite struck down Saph, who was one of the descendants of the giants."
OT,8600,10,2 Samuel,21,19,"And there was again war with the Philistines at Gob, and Elhanan the son of Jaare-oregim, the Bethlehemite, struck down Goliath the Gittite, the shaft of whose spear was like a weaver's beam."
OT,8601,10,2 Samuel,21,20,"And there was again war at Gath, where there was a man of great stature, who had six fingers on each hand, and six toes on each foot, twenty-four in number, and he also was descended from the giants."
OT,8602,10,2 Samuel,21,21,"And when he taunted Israel, Jonathan the son of Shimei, David's brother, struck him down."
OT,8603,10,2 Samuel,21,22,"These four were descended from the giants in Gath, and they fell by the hand of David and by the hand of his servants."
OT,8604,10,2 Samuel,22,1,"And David spoke to the LORD the words of this song on the day when the LORD delivered him from the hand of all his enemies, and from the hand of Saul."
OT,8605,10,2 Samuel,22,2,"He said, ""The LORD is my rock and my fortress and my deliverer,"
OT,8606,10,2 Samuel,22,3,"my God, my rock, in whom I take refuge, my shield, and the horn of my salvation, my stronghold and my refuge, my savior; you save me from violence."
OT,8607,10,2 Samuel,22,4,"I call upon the LORD, who is worthy to be praised, and I am saved from my enemies."
OT,8608,10,2 Samuel,22,5,"""For the waves of death encompassed me, the torrents of destruction assailed me;"
OT,8609,10,2 Samuel,22,6,the cords of Sheol entangled me; the snares of death confronted me.
OT,8610,10,2 Samuel,22,7,"""In my distress I called upon the LORD; to my God I called. From his temple he heard my voice, and my cry came to his ears."
OT,8611,10,2 Samuel,22,8,"""Then the earth reeled and rocked; the foundations of the heavens trembled and quaked, because he was angry."
OT,8612,10,2 Samuel,22,9,"Smoke went up from his nostrils, and devouring fire from his mouth; glowing coals flamed forth from him."
OT,8613,10,2 Samuel,22,10,He bowed the heavens and came down; thick darkness was under his feet.
OT,8614,10,2 Samuel,22,11,He rode on a cherub and flew; he was seen on the wings of the wind.
OT,8615,10,2 Samuel,22,12,"He made darkness around him his canopy, thick clouds, a gathering of water."
OT,8616,10,2 Samuel,22,13,Out of the brightness before him coals of fire flamed forth.
OT,8617,10,2 Samuel,22,14,"The LORD thundered from heaven, and the Most High uttered his voice."
OT,8618,10,2 Samuel,22,15,"And he sent out arrows and scattered them; lightning, and routed them."
OT,8619,10,2 Samuel,22,16,"Then the channels of the sea were seen; the foundations of the world were laid bare, at the rebuke of the LORD, at the blast of the breath of his nostrils."
OT,8620,10,2 Samuel,22,17,"""He sent from on high, he took me; he drew me out of many waters."
OT,8621,10,2 Samuel,22,18,"He rescued me from my strong enemy, from those who hated me, for they were too mighty for me."
OT,8622,10,2 Samuel,22,19,"They confronted me in the day of my calamity, but the LORD was my support."
OT,8623,10,2 Samuel,22,20,"He brought me out into a broad place; he rescued me, because he delighted in me."
OT,8624,10,2 Samuel,22,21,"""The LORD dealt with me according to my righteousness; according to the cleanness of my hands he rewarded me."
OT,8625,10,2 Samuel,22,22,For I have kept the ways of the LORD and have not wickedly departed from my God.
OT,8626,10,2 Samuel,22,23,"For all his rules were before me, and from his statutes I did not turn aside."
OT,8627,10,2 Samuel,22,24,"I was blameless before him, and I kept myself from guilt."
OT,8628,10,2 Samuel,22,25,"And the LORD has rewarded me according to my righteousness, according to my cleanness in his sight."
OT,8629,10,2 Samuel,22,26,"""With the merciful you show yourself merciful; with the blameless man you show yourself blameless;"
OT,8630,10,2 Samuel,22,27,"with the purified you deal purely, and with the crooked you make yourself seem tortuous."
OT,8631,10,2 Samuel,22,28,"You save a humble people, but your eyes are on the haughty to bring them down."
OT,8632,10,2 Samuel,22,29,"For you are my lamp, O LORD, and my God lightens my darkness."
OT,8633,10,2 Samuel,22,30,"For by you I can run against a troop, and by my God I can leap over a wall."
OT,8634,10,2 Samuel,22,31,This God--his way is perfect; the word of the LORD proves true; he is a shield for all those who take refuge in him.
OT,8635,10,2 Samuel,22,32,"""For who is God, but the LORD? And who is a rock, except our God?"
OT,8636,10,2 Samuel,22,33,This God is my strong refuge and has made my way blameless.
OT,8637,10,2 Samuel,22,34,He made my feet like the feet of a deer and set me secure on the heights.
OT,8638,10,2 Samuel,22,35,"He trains my hands for war, so that my arms can bend a bow of bronze."
OT,8639,10,2 Samuel,22,36,"You have given me the shield of your salvation, and your gentleness made me great."
OT,8640,10,2 Samuel,22,37,"You gave a wide place for my steps under me, and my feet did not slip;"
OT,8641,10,2 Samuel,22,38,"I pursued my enemies and destroyed them, and did not turn back until they were consumed."
OT,8642,10,2 Samuel,22,39,"I consumed them; I thrust them through, so that they did not rise; they fell under my feet."
OT,8643,10,2 Samuel,22,40,For you equipped me with strength for the battle; you made those who rise against me sink under me.
OT,8644,10,2 Samuel,22,41,"You made my enemies turn their backs to me, those who hated me, and I destroyed them."
OT,8645,10,2 Samuel,22,42,"They looked, but there was none to save; they cried to the LORD, but he did not answer them."
OT,8646,10,2 Samuel,22,43,I beat them fine as the dust of the earth; I crushed them and stamped them down like the mire of the streets.
OT,8647,10,2 Samuel,22,44,"""You delivered me from strife with my people; you kept me as the head of the nations; people whom I had not known served me."
OT,8648,10,2 Samuel,22,45,"Foreigners came cringing to me; as soon as they heard of me, they obeyed me."
OT,8649,10,2 Samuel,22,46,Foreigners lost heart and came trembling out of their fortresses.
OT,8650,10,2 Samuel,22,47,"""The LORD lives, and blessed be my rock, and exalted be my God, the rock of my salvation,"
OT,8651,10,2 Samuel,22,48,"the God who gave me vengeance and brought down peoples under me,"
OT,8652,10,2 Samuel,22,49,who brought me out from my enemies; you exalted me above those who rose against me; you delivered me from men of violence.
OT,8653,10,2 Samuel,22,50,"""For this I will praise you, O LORD, among the nations, and sing praises to your name."
OT,8654,10,2 Samuel,22,51,"Great salvation he brings to his king, and shows steadfast love to his anointed, to David and his offspring forever."""
OT,8655,10,2 Samuel,23,1,"Now these are the last words of David: The oracle of David, the son of Jesse, the oracle of the man who was raised on high, the anointed of the God of Jacob, the sweet psalmist of Israel:"
OT,8656,10,2 Samuel,23,2,"""The Spirit of the LORD speaks by me; his word is on my tongue."
OT,8657,10,2 Samuel,23,3,"The God of Israel has spoken; the Rock of Israel has said to me: When one rules justly over men, ruling in the fear of God,"
OT,8658,10,2 Samuel,23,4,"he dawns on them like the morning light, like the sun shining forth on a cloudless morning, like rain that makes grass to sprout from the earth."
OT,8659,10,2 Samuel,23,5,"For does not my house stand so with God? For he has made with me an everlasting covenant, ordered in all things and secure. For will he not cause to prosper all my help and my desire?"
OT,8660,10,2 Samuel,23,6,"But worthless men are all like thorns that are thrown away, for they cannot be taken with the hand;"
OT,8661,10,2 Samuel,23,7,"but the man who touches them arms himself with iron and the shaft of a spear, and they are utterly consumed with fire."""
OT,8662,10,2 Samuel,23,8,These are the names of the mighty men whom David had: Josheb-basshebeth a Tahchemonite; he was chief of the three. He wielded his spear against eight hundred whom he killed at one time.
OT,8663,10,2 Samuel,23,9,"And next to him among the three mighty men was Eleazar the son of Dodo, son of Ahohi. He was with David when they defied the Philistines who were gathered there for battle, and the men of Israel withdrew."
OT,8664,10,2 Samuel,23,10,"He rose and struck down the Philistines until his hand was weary, and his hand clung to the sword. And the LORD brought about a great victory that day, and the men returned after him only to strip the slain."
OT,8665,10,2 Samuel,23,11,"And next to him was Shammah, the son of Agee the Hararite. The Philistines gathered together at Lehi, where there was a plot of ground full of lentils, and the men fled from the Philistines."
OT,8666,10,2 Samuel,23,12,"But he took his stand in the midst of the plot and defended it and struck down the Philistines, and the LORD worked a great victory."
OT,8667,10,2 Samuel,23,13,"And three of the thirty chief men went down and came about harvest time to David at the cave of Adullam, when a band of Philistines was encamped in the Valley of Rephaim."
OT,8668,10,2 Samuel,23,14,"David was then in the stronghold, and the garrison of the Philistines was then at Bethlehem."
OT,8669,10,2 Samuel,23,15,"And David said longingly, ""Oh, that someone would give me water to drink from the well of Bethlehem that is by the gate!"""
OT,8670,10,2 Samuel,23,16,Then the three mighty men broke through the camp of the Philistines and drew water out of the well of Bethlehem that was by the gate and carried and brought it to David. But he would not drink of it. He poured it out to the LORD
OT,8671,10,2 Samuel,23,17,"and said, ""Far be it from me, O LORD, that I should do this. Shall I drink the blood of the men who went at the risk of their lives?"" Therefore he would not drink it. These things the three mighty men did."
OT,8672,10,2 Samuel,23,18,"Now Abishai, the brother of Joab, the son of Zeruiah, was chief of the thirty. And he wielded his spear against three hundred men and killed them and won a name beside the three."
OT,8673,10,2 Samuel,23,19,"He was the most renowned of the thirty and became their commander, but he did not attain to the three."
OT,8674,10,2 Samuel,23,20,"And Benaiah the son of Jehoiada was a valiant man of Kabzeel, a doer of great deeds. He struck down two ariels of Moab. He also went down and struck down a lion in a pit on a day when snow had fallen."
OT,8675,10,2 Samuel,23,21,"And he struck down an Egyptian, a handsome man. The Egyptian had a spear in his hand, but Benaiah went down to him with a staff and snatched the spear out of the Egyptian's hand and killed him with his own spear."
OT,8676,10,2 Samuel,23,22,"These things did Benaiah the son of Jehoiada, and won a name beside the three mighty men."
OT,8677,10,2 Samuel,23,23,"He was renowned among the thirty, but he did not attain to the three. And David set him over his bodyguard."
OT,8678,10,2 Samuel,23,24,"Asahel the brother of Joab was one of the thirty; Elhanan the son of Dodo of Bethlehem,"
OT,8679,10,2 Samuel,23,25,"Shammah of Harod, Elika of Harod,"
OT,8680,10,2 Samuel,23,26,"Helez the Paltite, Ira the son of Ikkesh of Tekoa,"
OT,8681,10,2 Samuel,23,27,"Abiezer of Anathoth, Mebunnai the Hushathite,"
OT,8682,10,2 Samuel,23,28,"Zalmon the Ahohite, Maharai of Netophah,"
OT,8683,10,2 Samuel,23,29,"Heleb the son of Baanah of Netophah, Ittai the son of Ribai of Gibeah of the people of Benjamin,"
OT,8684,10,2 Samuel,23,30,"Benaiah of Pirathon, Hiddai of the brooks of Gaash,"
OT,8685,10,2 Samuel,23,31,"Abi-albon the Arbathite, Azmaveth of Bahurim,"
OT,8686,10,2 Samuel,23,32,"Eliahba the Shaalbonite, the sons of Jashen, Jonathan,"
OT,8687,10,2 Samuel,23,33,"Shammah the Hararite, Ahiam the son of Sharar the Hararite,"
OT,8688,10,2 Samuel,23,34,"Eliphelet the son of Ahasbai of Maacah, Eliam the son of Ahithophel of Gilo,"
OT,8689,10,2 Samuel,23,35,"Hezro of Carmel, Paarai the Arbite,"
OT,8690,10,2 Samuel,23,36,"Igal the son of Nathan of Zobah, Bani the Gadite,"
OT,8691,10,2 Samuel,23,37,"Zelek the Ammonite, Naharai of Beeroth, the armor-bearer of Joab the son of Zeruiah,"
OT,8692,10,2 Samuel,23,38,"Ira the Ithrite, Gareb the Ithrite,"
OT,8693,10,2 Samuel,23,39,Uriah the Hittite: thirty-seven in all.
OT,8694,10,2 Samuel,24,1,"Again the anger of the LORD was kindled against Israel, and he incited David against them, saying, ""Go, number Israel and Judah."""
OT,8695,10,2 Samuel,24,2,"So the king said to Joab, the commander of the army, who was with him, ""Go through all the tribes of Israel, from Dan to Beersheba, and number the people, that I may know the number of the people."""
OT,8696,10,2 Samuel,24,3,"But Joab said to the king, ""May the LORD your God add to the people a hundred times as many as they are, while the eyes of my lord the king still see it, but why does my lord the king delight in this thing?"""
OT,8697,10,2 Samuel,24,4,But the king's word prevailed against Joab and the commanders of the army. So Joab and the commanders of the army went out from the presence of the king to number the people of Israel.
OT,8698,10,2 Samuel,24,5,"They crossed the Jordan and began from Aroer, and from the city that is in the middle of the valley, toward Gad and on to Jazer."
OT,8699,10,2 Samuel,24,6,"Then they came to Gilead, and to Kadesh in the land of the Hittites; and they came to Dan, and from Dan they went around to Sidon,"
OT,8700,10,2 Samuel,24,7,and came to the fortress of Tyre and to all the cities of the Hivites and Canaanites; and they went out to the Negeb of Judah at Beersheba.
OT,8701,10,2 Samuel,24,8,"So when they had gone through all the land, they came to Jerusalem at the end of nine months and twenty days."
OT,8702,10,2 Samuel,24,9,"And Joab gave the sum of the numbering of the people to the king: in Israel there were 800,000 valiant men who drew the sword, and the men of Judah were 500,000."
OT,8703,10,2 Samuel,24,10,"But David's heart struck him after he had numbered the people. And David said to the LORD, ""I have sinned greatly in what I have done. But now, O LORD, please take away the iniquity of your servant, for I have done very foolishly."""
OT,8704,10,2 Samuel,24,11,"And when David arose in the morning, the word of the LORD came to the prophet Gad, David's seer, saying,"
OT,8705,10,2 Samuel,24,12,"""Go and say to David, 'Thus says the LORD, Three things I offer you. Choose one of them, that I may do it to you.'"""
OT,8706,10,2 Samuel,24,13,"So Gad came to David and told him, and said to him, ""Shall three years of famine come to you in your land? Or will you flee three months before your foes while they pursue you? Or shall there be three days' pestilence in your land? Now consider, and decide what answer I shall return to him who sent me."""
OT,8707,10,2 Samuel,24,14,"Then David said to Gad, ""I am in great distress. Let us fall into the hand of the LORD, for his mercy is great; but let me not fall into the hand of man."""
OT,8708,10,2 Samuel,24,15,"So the LORD sent a pestilence on Israel from the morning until the appointed time. And there died of the people from Dan to Beersheba 70,000 men."
OT,8709,10,2 Samuel,24,16,"And when the angel stretched out his hand toward Jerusalem to destroy it, the LORD relented from the calamity and said to the angel who was working destruction among the people, ""It is enough; now stay your hand."" And the angel of the LORD was by the threshing floor of Araunah the Jebusite."
OT,8710,10,2 Samuel,24,17,"Then David spoke to the LORD when he saw the angel who was striking the people, and said, ""Behold, I have sinned, and I have done wickedly. But these sheep, what have they done? Please let your hand be against me and against my father's house."""
OT,8711,10,2 Samuel,24,18,"And Gad came that day to David and said to him, ""Go up, raise an altar to the LORD on the threshing floor of Araunah the Jebusite."""
OT,8712,10,2 Samuel,24,19,"So David went up at Gad's word, as the LORD commanded."
OT,8713,10,2 Samuel,24,20,"And when Araunah looked down, he saw the king and his servants coming on toward him. And Araunah went out and paid homage to the king with his face to the ground."
OT,8714,10,2 Samuel,24,21,"And Araunah said, ""Why has my lord the king come to his servant?"" David said, ""To buy the threshing floor from you, in order to build an altar to the LORD, that the plague may be averted from the people."""
OT,8715,10,2 Samuel,24,22,"Then Araunah said to David, ""Let my lord the king take and offer up what seems good to him. Here are the oxen for the burnt offering and the threshing sledges and the yokes of the oxen for the wood."
OT,8716,10,2 Samuel,24,23,"All this, O king, Araunah gives to the king."" And Araunah said to the king, ""The LORD your God accept you."""
OT,8717,10,2 Samuel,24,24,"But the king said to Araunah, ""No, but I will buy it from you for a price. I will not offer burnt offerings to the LORD my God that cost me nothing."" So David bought the threshing floor and the oxen for fifty shekels of silver."
OT,8718,10,2 Samuel,24,25,"And David built there an altar to the LORD and offered burnt offerings and peace offerings. So the LORD responded to the plea for the land, and the plague was averted from Israel."
OT,8719,11,1 Kings,1,1,"Now King David was old and advanced in years. And although they covered him with clothes, he could not get warm."
OT,8720,11,1 Kings,1,2,"Therefore his servants said to him, ""Let a young woman be sought for my lord the king, and let her wait on the king and be in his service. Let her lie in your arms, that my lord the king may be warm."""
OT,8721,11,1 Kings,1,3,"So they sought for a beautiful young woman throughout all the territory of Israel, and found Abishag the Shunammite, and brought her to the king."
OT,8722,11,1 Kings,1,4,"The young woman was very beautiful, and she was of service to the king and attended to him, but the king knew her not."
OT,8723,11,1 Kings,1,5,"Now Adonijah the son of Haggith exalted himself, saying, ""I will be king."" And he prepared for himself chariots and horsemen, and fifty men to run before him."
OT,8724,11,1 Kings,1,6,"His father had never at any time displeased him by asking, ""Why have you done thus and so?"" He was also a very handsome man, and he was born next after Absalom."
OT,8725,11,1 Kings,1,7,He conferred with Joab the son of Zeruiah and with Abiathar the priest. And they followed Adonijah and helped him.
OT,8726,11,1 Kings,1,8,But Zadok the priest and Benaiah the son of Jehoiada and Nathan the prophet and Shimei and Rei and David's mighty men were not with Adonijah.
OT,8727,11,1 Kings,1,9,"Adonijah sacrificed sheep, oxen, and fattened cattle by the Serpent's Stone, which is beside En-rogel, and he invited all his brothers, the king's sons, and all the royal officials of Judah,"
OT,8728,11,1 Kings,1,10,but he did not invite Nathan the prophet or Benaiah or the mighty men or Solomon his brother.
OT,8729,11,1 Kings,1,11,"Then Nathan said to Bathsheba the mother of Solomon, ""Have you not heard that Adonijah the son of Haggith has become king and David our lord does not know it?"
OT,8730,11,1 Kings,1,12,"Now therefore come, let me give you advice, that you may save your own life and the life of your son Solomon."
OT,8731,11,1 Kings,1,13,"Go in at once to King David, and say to him, 'Did you not, my lord the king, swear to your servant, saying, ""Solomon your son shall reign after me, and he shall sit on my throne""? Why then is Adonijah king?'"
OT,8732,11,1 Kings,1,14,"Then while you are still speaking with the king, I also will come in after you and confirm your words."""
OT,8733,11,1 Kings,1,15,"So Bathsheba went to the king in his chamber (now the king was very old, and Abishag the Shunammite was attending to the king)."
OT,8734,11,1 Kings,1,16,"Bathsheba bowed and paid homage to the king, and the king said, ""What do you desire?"""
OT,8735,11,1 Kings,1,17,"She said to him, ""My lord, you swore to your servant by the LORD your God, saying, 'Solomon your son shall reign after me, and he shall sit on my throne.'"
OT,8736,11,1 Kings,1,18,"And now, behold, Adonijah is king, although you, my lord the king, do not know it."
OT,8737,11,1 Kings,1,19,"He has sacrificed oxen, fattened cattle, and sheep in abundance, and has invited all the sons of the king, Abiathar the priest, and Joab the commander of the army, but Solomon your servant he has not invited."
OT,8738,11,1 Kings,1,20,"And now, my lord the king, the eyes of all Israel are on you, to tell them who shall sit on the throne of my lord the king after him."
OT,8739,11,1 Kings,1,21,"Otherwise it will come to pass, when my lord the king sleeps with his fathers, that I and my son Solomon will be counted offenders."""
OT,8740,11,1 Kings,1,22,"While she was still speaking with the king, Nathan the prophet came in."
OT,8741,11,1 Kings,1,23,"And they told the king, ""Here is Nathan the prophet."" And when he came in before the king, he bowed before the king, with his face to the ground."
OT,8742,11,1 Kings,1,24,"And Nathan said, ""My lord the king, have you said, 'Adonijah shall reign after me, and he shall sit on my throne'?"
OT,8743,11,1 Kings,1,25,"For he has gone down this day and has sacrificed oxen, fattened cattle, and sheep in abundance, and has invited all the king's sons, the commanders of the army, and Abiathar the priest. And behold, they are eating and drinking before him, and saying, 'Long live King Adonijah!'"
OT,8744,11,1 Kings,1,26,"But me, your servant, and Zadok the priest, and Benaiah the son of Jehoiada, and your servant Solomon he has not invited."
OT,8745,11,1 Kings,1,27,Has this thing been brought about by my lord the king and you have not told your servants who should sit on the throne of my lord the king after him?"
OT,8746,11,1 Kings,1,28,"Then King David answered, ""Call Bathsheba to me."" So she came into the king's presence and stood before the king."
OT,8747,11,1 Kings,1,29,"And the king swore, saying, ""As the LORD lives, who has redeemed my soul out of every adversity,"
OT,8748,11,1 Kings,1,30,"as I swore to you by the LORD, the God of Israel, saying, 'Solomon your son shall reign after me, and he shall sit on my throne in my place,' even so will I do this day."""
OT,8749,11,1 Kings,1,31,"Then Bathsheba bowed with her face to the ground and paid homage to the king and said, ""May my lord King David live forever!"""
OT,8750,11,1 Kings,1,32,"King David said, ""Call to me Zadok the priest, Nathan the prophet, and Benaiah the son of Jehoiada."" So they came before the king."
OT,8751,11,1 Kings,1,33,"And the king said to them, ""Take with you the servants of your lord and have Solomon my son ride on my own mule, and bring him down to Gihon."
OT,8752,11,1 Kings,1,34,"And let Zadok the priest and Nathan the prophet there anoint him king over Israel. Then blow the trumpet and say, 'Long live King Solomon!'"
OT,8753,11,1 Kings,1,35,"You shall then come up after him, and he shall come and sit on my throne, for he shall be king in my place. And I have appointed him to be ruler over Israel and over Judah."""
OT,8754,11,1 Kings,1,36,"And Benaiah the son of Jehoiada answered the king, ""Amen! May the LORD, the God of my lord the king, say so."
OT,8755,11,1 Kings,1,37,"As the LORD has been with my lord the king, even so may he be with Solomon, and make his throne greater than the throne of my lord King David."""
OT,8756,11,1 Kings,1,38,"So Zadok the priest, Nathan the prophet, and Benaiah the son of Jehoiada, and the Cherethites and the Pelethites went down and had Solomon ride on King David's mule and brought him to Gihon."
OT,8757,11,1 Kings,1,39,"There Zadok the priest took the horn of oil from the tent and anointed Solomon. Then they blew the trumpet, and all the people said, ""Long live King Solomon!"""
OT,8758,11,1 Kings,1,40,"And all the people went up after him, playing on pipes, and rejoicing with great joy, so that the earth was split by their noise."
OT,8759,11,1 Kings,1,41,"Adonijah and all the guests who were with him heard it as they finished feasting. And when Joab heard the sound of the trumpet, he said, ""What does this uproar in the city mean?"""
OT,8760,11,1 Kings,1,42,"While he was still speaking, behold, Jonathan the son of Abiathar the priest came. And Adonijah said, ""Come in, for you are a worthy man and bring good news."""
OT,8761,11,1 Kings,1,43,"Jonathan answered Adonijah, ""No, for our lord King David has made Solomon king,"
OT,8762,11,1 Kings,1,44,"and the king has sent with him Zadok the priest, Nathan the prophet, and Benaiah the son of Jehoiada, and the Cherethites and the Pelethites. And they had him ride on the king's mule."
OT,8763,11,1 Kings,1,45,"And Zadok the priest and Nathan the prophet have anointed him king at Gihon, and they have gone up from there rejoicing, so that the city is in an uproar. This is the noise that you have heard."
OT,8764,11,1 Kings,1,46,Solomon sits on the royal throne.
OT,8765,11,1 Kings,1,47,"Moreover, the king's servants came to congratulate our lord King David, saying, 'May your God make the name of Solomon more famous than yours, and make his throne greater than your throne.' And the king bowed himself on the bed."
OT,8766,11,1 Kings,1,48,"And the king also said, 'Blessed be the LORD, the God of Israel, who has granted someone to sit on my throne this day, my own eyes seeing it.'"""
OT,8767,11,1 Kings,1,49,"Then all the guests of Adonijah trembled and rose, and each went his own way."
OT,8768,11,1 Kings,1,50,And Adonijah feared Solomon. So he arose and went and took hold of the horns of the altar.
OT,8769,11,1 Kings,1,51,"Then it was told Solomon, ""Behold, Adonijah fears King Solomon, for behold, he has laid hold of the horns of the altar, saying, 'Let King Solomon swear to me first that he will not put his servant to death with the sword.'"""
OT,8770,11,1 Kings,1,52,"And Solomon said, ""If he will show himself a worthy man, not one of his hairs shall fall to the earth, but if wickedness is found in him, he shall die."""
OT,8771,11,1 Kings,1,53,"So King Solomon sent, and they brought him down from the altar. And he came and paid homage to King Solomon, and Solomon said to him, ""Go to your house."""
OT,8772,11,1 Kings,2,1,"When David's time to die drew near, he commanded Solomon his son, saying,"
OT,8773,11,1 Kings,2,2,"""I am about to go the way of all the earth. Be strong, and show yourself a man,"
OT,8774,11,1 Kings,2,3,"and keep the charge of the LORD your God, walking in his ways and keeping his statutes, his commandments, his rules, and his testimonies, as it is written in the Law of Moses, that you may prosper in all that you do and wherever you turn,"
OT,8775,11,1 Kings,2,4,"that the LORD may establish his word that he spoke concerning me, saying, 'If your sons pay close attention to their way, to walk before me in faithfulness with all their heart and with all their soul, you shall not lack a man on the throne of Israel.'"
OT,8776,11,1 Kings,2,5,"""Moreover, you also know what Joab the son of Zeruiah did to me, how he dealt with the two commanders of the armies of Israel, Abner the son of Ner, and Amasa the son of Jether, whom he killed, avenging in time of peace for blood that had been shed in war, and putting the blood of war on the belt around his waist and on the sandals on his feet."
OT,8777,11,1 Kings,2,6,"Act therefore according to your wisdom, but do not let his gray head go down to Sheol in peace."
OT,8778,11,1 Kings,2,7,"But deal loyally with the sons of Barzillai the Gileadite, and let them be among those who eat at your table, for with such loyalty they met me when I fled from Absalom your brother."
OT,8779,11,1 Kings,2,8,"And there is also with you Shimei the son of Gera, the Benjaminite from Bahurim, who cursed me with a grievous curse on the day when I went to Mahanaim. But when he came down to meet me at the Jordan, I swore to him by the LORD, saying, 'I will not put you to death with the sword.'"
OT,8780,11,1 Kings,2,9,"Now therefore do not hold him guiltless, for you are a wise man. You will know what you ought to do to him, and you shall bring his gray head down with blood to Sheol."""
OT,8781,11,1 Kings,2,10,Then David slept with his fathers and was buried in the city of David.
OT,8782,11,1 Kings,2,11,And the time that David reigned over Israel was forty years. He reigned seven years in Hebron and thirty-three years in Jerusalem.
OT,8783,11,1 Kings,2,12,"So Solomon sat on the throne of David his father, and his kingdom was firmly established."
OT,8784,11,1 Kings,2,13,"Then Adonijah the son of Haggith came to Bathsheba the mother of Solomon. And she said, ""Do you come peacefully?"" He said, ""Peacefully."""
OT,8785,11,1 Kings,2,14,"Then he said, ""I have something to say to you."" She said, ""Speak."""
OT,8786,11,1 Kings,2,15,"He said, ""You know that the kingdom was mine, and that all Israel fully expected me to reign. However, the kingdom has turned about and become my brother's, for it was his from the LORD."
OT,8787,11,1 Kings,2,16,"And now I have one request to make of you; do not refuse me."" She said to him, ""Speak."""
OT,8788,11,1 Kings,2,17,"And he said, ""Please ask King Solomon--he will not refuse you--to give me Abishag the Shunammite as my wife."""
OT,8789,11,1 Kings,2,18,"Bathsheba said, ""Very well; I will speak for you to the king."""
